Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
313,0.08843491533437531,0.37588612598391835,1.0712215616182297,0.4203618276418306,0.343408886679446,-0.9798166529231667,0.5101088643961282,-0.17812434415579545,-0.05957031738081098,-0.4387308364936276,-0.28978274021856076,-0.12339849661370547,-0.6996730705814599,-0.03204931100017089,0.35957024903886436,-0.12237868082793923,-0.013320354910955578,-0.5554642855168948,-0.7300758790500361,-0.1003431699453382,-0.0984626808556599,-0.2373882995620783,-0.07820086538714932,0.3639837796393381,0.309547004003434,-0.19841576107282294,-0.06668642469113012,-0.052817361161632714,1.7869547952002074,1
551,0.711072372821441,0.37310584262210883,0.6656027813803984,0.5636015350596212,-0.026628914606759424,-1.0258470675444409,0.29052794383792846,-0.19686799805396266,-0.024702116421919038,-0.3582288694916097,-0.15716839830945417,0.11675724235932694,-0.11198331045281273,-0.18713160169542795,0.7399624190000238,0.19359135926204496,-0.015515116448016716,-0.429963857280918,-0.4466275142715579,-0.08490902405235565,-0.19852228535295446,-0.5450506305106348,0.031221407881830143,0.35369546563690824,0.2636345538225317,-0.04271891810685502,-0.04276107891372286,-0.008247304151919169,1.217474117346292,1
154,0.9949755496977464,0.32445000501457927,0.3792986865790642,0.5759084574849337,-0.25927194778006735,-1.0026581964166563,0.10261107184982182,-0.17301085234384156,0.03413895796046707,-0.2638428956009509,0.02497637248791751,0.3018936483633671,0.23027469609310153,-0.2740544904861183,0.9421528313472294,0.43357861946124954,-0.046214961061385174,-0.31633233752955586,-0.1917084274482842,-0.07257250113566696,-0.27821004448505304,-0.7770516937644788,0.09422101314657788,0.2893318486331521,0.16809948693157162,0.10734828006430386,-0.05129538189081617,-0.0050970240891738405,2.5432501213154164,1
504,-0.2232744641522868,1.0232117235639473,-0.4882517015032728,2.062659650138543,-0.4259915563619246,-1.2164391773775447,-0.9974731822117031,0.45427246074280203,-1.1407145166392636,-1.3174384021745655,1.299041284221715,-1.0286260209212912,-0.042876632526403724,-1.9620876314797462,0.7941637198367597,-0.19569992690919602,-1.1823609026977882,-0.18984107039897585,0.05766951640395751,0.009477203635357853,0.04672030919840131,-0.49474779020448567,-0.11829100168372242,0.33361535535883075,0.1478571384928275,0.12900984485056968,0.09535225828138444,-0.04133116970506932,0.7548428966998588,1
424,-2.5125182254965313,0.5526614773434009,-0.8708389049039127,3.52977436239631,-0.006749212066705423,-1.3274769849515489,-1.7532818072059049,0.9919440671155392,-2.0856278979896343,-2.2426759705191612,2.211519481246151,-2.2434829943545127,-0.24692334251306225,-3.5779280326002585,0.8309189879953323,-0.6457032448836705,-1.8907123163595898,0.46031431643873755,0.3803624713321782,0.6679391763245597,0.556797927231901,0.09381805302440172,0.03904887710219973,0.15203602697549595,0.1089571439539336,0.08932164042485838,0.12039354043494238,-0.09424052353470806,144.88207348599235,1
547,-1.0107243495728573,0.12853008528107218,0.9732558075555608,-0.3293702376119768,0.6100721985245634,-0.48021850948923794,0.22661814286767656,0.055383499059581315,0.021275504763794473,-0.11975351625724398,0.7914980574676637,0.9145851021563237,0.41112728398883536,-0.20040646375625118,-0.25054061672012673,0.06629031666024138,-0.356325268796576,-0.4827524987167621,-0.154311656179486,-0.015670367695479373,-0.20561323687175564,-0.3447399341804793,-0.16725220257149545,-0.09643690263057808,-0.1999384402900326,0.20487305559811889,-0.2666810327668746,-0.28287163666812926,1.0704464514076877,1
504,-1.2343335661696346,0.2676638773991287,1.5317739868972757,-0.13446675366512362,0.949095048756244,-0.6708112859451321,0.6485525550621234,-0.044284631603675156,-0.0795524305031353,-0.382688161236145,0.10360298784517313,0.15475831396416329,-0.7662228703086836,0.05474574916348607,-0.43175489247106247,-0.4276652590193762,-0.1882161156321838,-0.6896767483019106,-0.7965926594069339,-0.07246607332396063,-0.026559597649531475,0.10249802775595274,-0.2594447717303666,0.15003568193655406,0.11673816621708127,-0.19155858813856025,-0.1953895804933532,-0.2231744652018124,1.0,1
219,0.5332270701201854,0.27855307829440423,0.5157440037124655,0.3677061185503591,-0.059965830221377414,-0.882579078248268,0.1307312722560403,-0.1200308666531535,0.03233575320158337,-0.23049237547333162,0.2000710301496968,0.43880468210101664,0.26420666734708603,-0.25555435067977994,0.668521488549749,0.34942258968688994,-0.11714119877750757,-0.3536711124918308,-0.18307492505106615,-0.05981121962251658,-0.2615437661242827,-0.678231695500312,0.034069065081195796,0.20034416085301165,0.08310987943982384,0.12981009193080303,-0.10092936698564876,-0.06902696955986644,2.282566633362922,1
555,0.8095296905005408,0.3715989004179647,0.6010003996852431,0.5864822935673828,-0.08627511288600981,-1.0333458672983284,0.255179986203678,-0.19928733237548527,-0.017649480319188234,-0.3452218560758608,-0.13788652985002103,0.14940954684043237,-0.029005983137546598,-0.20965938661603362,0.8013686541643288,0.24415115205380247,-0.015278821213132452,-0.40880821242980725,-0.40167608111332115,-0.08290436574360652,-0.21443223256480057,-0.5946906250183109,0.04859166337039336,0.3517920813347575,0.25597722212021434,-0.018023838301675782,-0.039055808724839325,-0.0011884956805534828,1.2305368547331077,1
486,-2.7812928987494576,-2.990896761528076,1.4351229765564497,1.9998392453212828,1.6369462377560409,-0.6476582470882952,-0.2868783643407971,0.14747643180073144,0.03826157963355431,-0.7103620861505093,-0.32466441054558626,-0.14884008907449353,0.5837454821050343,-1.4791853602713751,1.6711669387835888,-0.0015057463896901435,0.8268152812543682,0.810124160100844,0.05512456317211409,1.7298418546182686,0.6015398574086651,0.6265524899636447,1.1048782872305862,-0.4354410671526803,0.1542980921514536,0.10768506028893426,-0.22055049452112785,-0.0162402104582006,396.3641131575263,1
490,-2.685027081076148,-2.2754052396052833,1.1155497447643816,1.4794771276735994,1.2391478971170153,-0.852445368399293,0.31005433985516795,-0.010532649907499865,-0.1900671808350414,-0.6264443736697722,-0.009039777753119094,-0.05929794322778109,0.6090963527266056,-1.2723773369730802,1.2647976934031775,0.4658392049456368,0.3069036613237955,1.10368552179616,0.16687426409346354,1.5255766613037884,0.4305801760830713,0.26307942248995003,0.9259976000419401,-0.2783284537530579,0.11088240535635394,-0.03940198653925116,-0.27814630449570266,-0.07943836602381862,383.94161117032013,1
111,0.5845890394328676,0.22192601178815013,0.37797186005992206,0.21920761196252173,0.23835892006661488,-0.1257599202678036,-0.006711372870751978,0.09660896386774932,-0.1976315981669867,-0.14613413175003542,1.4985054097567145,1.0750110040809624,0.47708771841487885,-0.14807456828599996,0.36340459666040487,0.35438824145055997,-0.18760263343820988,-0.25672341584758546,-0.1447085498905919,-0.054150805886560585,-0.21619515129456204,-0.5461166005120027,0.0260296874558915,-0.318632604158859,0.06309847045032622,0.1496071790785151,-0.07864188823572373,-0.06781199667608437,2.3397852731763846,1
553,0.8229735851344167,0.5580337167294818,0.07349924059976876,1.0933950562548467,-0.3778118009101553,-1.1112078783225,-0.22620984631817276,-0.015215095003018098,-0.3246449750436393,-0.5887874285074957,0.3459310582243331,-0.09139797211423639,0.23376453357621496,-0.7965304742966688,0.9967265966354837,0.27762536164828155,-0.3571158146834894,-0.27649713932935976,-0.12227835216637539,-0.04933909008165199,-0.18893484634398194,-0.7249869524838384,0.055463319854267557,0.3403353150057101,0.1996137834815488,0.10455344694124581,0.01231524772130524,0.009727660308792158,1.1329046610481581,1
336,-1.4454084144298012,1.5627763876442111,-1.1451508127885268,3.194838474448476,-0.4855632640907479,-1.3399666724801171,-1.8997121281288596,1.0041941140978679,-2.0884127118839277,-2.1672838641204097,2.4060534645355682,-2.140595781265296,-0.3992672399281806,-3.3160876069405574,0.5613963334051082,-0.7466724719249865,-2.1438775700806016,-0.08449584699259641,0.2678687676665741,0.07669031541569786,0.3216593005828819,-0.22887471642548374,-0.32104007246682364,0.32487077107613305,0.08617549429603116,0.15763762147606908,0.19201142790461262,-0.10095296060238969,0.6536723344567048,1
529,-1.9882812493988304,-2.3759815476081316,2.407117092910813,1.0557940651034419,2.389724505015857,0.5527094441646323,-1.9986033752352568,0.7579713923536184,0.914944998840065,-0.31633360709057534,-0.0045391696280127,0.915615245084973,0.3133996385724308,-0.8136019429766929,0.6261656640897402,-1.900685775866375,1.4105587422471197,-1.8498851640408824,-0.6016154635777791,0.5919201325965879,0.3942204793660244,1.130328248856535,0.2715877673551386,-0.8280463262499541,-0.2247487067481129,0.8319103511782288,-0.13496302353907536,-0.18102583295572214,1.47655176610439,1
418,-1.1259092835448268,-1.7309037251749397,1.8855640115940577,1.0199730695001419,1.7007320043923468,0.14705190063994567,-1.519918881595112,0.5220434960922085,0.7106486240722883,-0.3162683708655086,-0.0614537296687386,0.7229362586822173,0.2816968948873848,-0.694794703559945,0.7993690327884365,-1.3268739493776631,1.0974211903442193,-1.4794438509509191,-0.5093798664155914,0.4326518830474401,0.23168268596009947,0.6505057215609911,0.25222841139206176,-0.5356296032374313,-0.10237801111520711,0.6551309943060011,-0.09741416031855615,-0.1168012274463138,1.8197202536101158,1
485,-0.8795961897527638,0.39745188054242864,1.7093137015258177,0.19394182764434742,0.9370103020241829,-0.9046970575022732,0.8616067248307907,-0.15778142594008776,-0.13864394214231626,-0.5683691396221324,-0.46868472547649204,-0.4107707815401162,-1.4525583847912642,0.17682549263081312,-0.2521118130063325,-0.6232486158654369,-0.01933268339455437,-0.7717527662102358,-1.172859278989248,-0.11729612361587863,0.05851755138709274,0.2569291569854226,-0.2494110527707606,0.3844463904365903,0.3873457933647053,-0.4416906555290528,-0.10262312821827706,-0.12228885016711584,1.0064335751887874,1
511,-1.3318479247652202,0.2261006381270815,1.4651107433495802,-0.23544986386689631,0.9435890137267957,-0.5975137122193197,0.5751686877080061,-0.008524556148896134,-0.05963056200060801,-0.3215240558016252,0.2888539199824464,0.3399540014700245,-0.5346679284897172,0.012340359526086059,-0.47932652610314036,-0.35745882002582324,-0.24195468210164034,-0.6602244748745286,-0.6697328451253164,-0.057876970650907245,-0.056144828015434495,0.04553947066044514,-0.25991559587260654,0.0750964566126911,0.02937080376718143,-0.1080390716325223,-0.22434706226052872,-0.25419131907683845,1.0,1
477,-2.0361393382767696,-1.46413942139972,1.3992704868709198,1.285757760675091,1.1724551429424035,-0.9868102933444514,0.5891291745436411,-0.1100793618460092,-0.20960005230017606,-0.7129568043872377,-0.4448652384342538,-0.4668115193081377,-0.35684108842104556,-0.7967767931020762,0.9134505541460602,0.04059610971548411,0.3048637150356416,0.5312259158911246,-0.4206580625101599,1.04485472973684,0.37818745396099,0.3620932920598145,0.5978699029669947,0.02963295485309042,0.33280937865313664,-0.2922687157419792,-0.1821391242539105,-0.04115791455921443,277.5607520954005,1
558,0.8891298255163567,0.370380577537162,0.5487710842164015,0.6049807811294579,-0.13449748526144922,-1.0394084483937376,0.22660209817517873,-0.20124330013066288,-0.011947610725050767,-0.3347060300463454,-0.12229764962345874,0.17580807065300275,0.03807898945000976,-0.2278725043766868,0.8510139697702528,0.28502740612475697,-0.015087782770853476,-0.391704433592528,-0.3653340373435301,-0.08128365256759765,-0.2272950037230107,-0.6348232465251644,0.06263505511355849,0.3502532455121933,0.249786472141102,0.0019414800012815259,-0.036060195861745706,0.004518364110232487,1.2410977321181254,1
522,0.15897114924149247,0.8532594329183756,-0.2830165915452621,1.7085398603979183,-0.40838913388822956,-1.177993034053365,-0.7156929417441124,0.28274568098043407,-0.8425643765153518,-1.0512265429799585,0.95082347562782,-0.6862107488924912,0.05819392363755688,-1.5362525622562462,0.8681698516957631,-0.022771035540853357,-0.8808584864368544,-0.22150077312929012,-0.008074246222376652,-0.012011266794512768,-0.03937605154618218,-0.5788654235637468,-0.05481004488634564,0.33607048547730894,0.16676637375917353,0.12007472585405138,0.06501477468219125,-0.022676880398510287,0.8929673606953463,1
416,-0.5272575816161418,0.3893977122780035,1.4769757878834926,0.27639712329823724,0.7207372805601938,-0.9320808910294888,0.7335504141852075,-0.16508123753277198,-0.10956788118753709,-0.5211309044616195,-0.4038929195750406,-0.30719601439026034,-1.180437190886361,0.10118323682977887,-0.02923435388602935,-0.4408304633550736,-0.01703242065063554,-0.6927778656466916,-1.011672501744175,-0.11120932481671233,0.0013639510255289422,0.07682036202336229,-0.18708198887162997,0.37694547021342983,0.3589528047424997,-0.35313044823414075,-0.08955805765276251,-0.09700089697482152,1.3103081074899245,1
540,-1.6426220542519114,0.06273168943633389,1.1588696011898802,-0.6135038330922943,0.8796804109532499,-0.3166305675797444,0.2634845306403456,0.1293924232324237,0.02317543481297854,-0.07344044390595186,1.0259373032215404,1.0863280454364417,0.42851236429514294,-0.16926286776123894,-0.6214259744963389,-0.04736637357957024,-0.4516268094228656,-0.530176596325007,-0.1424059678968232,0.0005163527364138581,-0.18298218949935166,-0.21216823130142515,-0.24940383160226817,-0.21888201764731036,-0.31722852912096405,0.235648906209459,-0.33478674805032166,-0.3702881430793731,1.0092876080224513,1
46,0.9096205294549331,0.02199947222079912,0.3698781513317109,0.5093236515388023,0.272373534572646,-0.022541782909510477,-0.2583936395547655,0.1472743231820987,-0.14807681098392844,-0.18126618291136914,1.4651095837067434,1.0511516071291764,0.47304987093006495,-0.20581421575762346,0.6403997980852922,0.24687978475530276,0.02821353335605764,-0.3364051364094345,-0.18808781773017677,-0.008083076449577654,-0.16846662566123805,-0.4765254584183097,0.11866451973932228,-0.3855763562514768,0.13300130376025082,0.19088556372456655,-0.019206529673448124,-0.001700696108315471,2.5847942141948805,1
552,0.3622736320863069,-0.3684880767310559,0.46962533905004866,1.0233144576739108,-0.00021872218501806096,-1.0669277916434072,0.14242488590695593,-0.18063306285755648,-0.04496184843621889,-0.40104846214388185,-0.1259877025885917,0.13125378077640315,0.4169556968121035,-0.5994625479785927,1.272370162473576,0.5143751029105739,0.11360413802845987,0.1117338760195663,-0.09704177027601096,0.37924996626892327,-0.08938458349455025,-0.5591529204958118,0.387537478430946,0.2105300177394827,0.23333582320556698,0.04447885919187289,-0.07019248111469392,0.0319475212783631,111.14980793347996,1
534,-1.8460077612635564,-0.9921446077416716,1.7119511216164378,0.08007609404410743,1.5526598277332417,0.07153158411547555,-0.7065207540634606,0.4062233760280767,0.4069968395810707,-0.17393058190350044,0.6028911580477251,1.0277444122925934,0.3804928590652626,-0.4437755944629268,-0.11677884469001543,-0.8545356328312808,0.34127630453778734,-1.1020449468095381,-0.3389368654656079,0.2563506147822393,0.06730008064125409,0.3768715035581879,-0.03237121794766967,-0.4915514378832963,-0.28759063483059544,0.494835386822342,-0.2547115925868537,-0.2964276239967488,1.205022051431182,1
486,-0.5984884889583979,1.1900376615569888,-0.689711414683916,2.410265239101034,-0.4432701739608365,-1.2541780857376967,-1.2740699420750017,0.6226439243817271,-1.433380044123429,-1.5787531684911267,1.640853461768094,-1.3647424023031478,-0.1420879480755094,-2.380089263488896,0.7215189657253701,-0.36544770964890627,-1.4783170396162013,-0.1587637628528232,0.1222038914669149,0.03057038350296508,0.13123288672497374,-0.41217754043845717,-0.18060419629963792,0.3312053885184058,0.1292957475397749,0.13778059811321455,0.12513166954179863,-0.05964230454967265,0.6192592974538329,1
49,1.2183745815916733,0.3015331773139842,0.22367620524894413,0.5511686804632496,-0.12143829541281995,-0.49780602561433795,-0.009168989989808432,-0.035986242131856125,-0.13322618333109054,-0.21560639730662406,0.9035693739751749,0.7118108455946364,0.37221883894059005,-0.2029402981776074,0.8292709681713629,0.4710815429494843,-0.06916933438605906,-0.23044087071182867,-0.16714018349632723,-0.0735716130326719,-0.25177149014670047,-0.7202599909205804,0.11255631714022966,-0.05418775069917642,0.1876813494489267,0.11277761482587412,-0.015026698997529519,0.021523267831938007,2.69,1
180,0.4867950474950491,0.6951851929476165,-0.1092993877917745,1.4047408661856737,-0.4039242461495338,-1.146976291668154,-0.47828570997128583,0.1405093515369671,-0.5689038585995365,-0.8187190227086905,0.631754144881258,-0.44803252197455157,0.03753054246308396,-1.146826267484152,0.9440667396960621,0.13174999177447289,-0.6143344425749722,-0.2353449501789599,-0.06445734236864775,-0.03525442296246839,-0.11428793182963493,-0.6609261415082816,0.0003280476448818681,0.33528628922744963,0.1790306126333525,0.11260543516568865,0.03790743666830654,-0.006611968972413479,2.1107576300101925,1
514,-2.2092007049267792,-1.1049273465777154,1.1515001085347647,0.40553510681305616,1.0790091938181128,-0.5705741424857086,0.28945598210451023,0.06546530368157623,-0.08271411443279267,-0.3448849957288154,0.5291953103809556,0.5297792920278699,0.5196348274756248,-0.7154073085766901,0.28817985194049367,0.19914694863558607,-0.08172463340204494,0.27863841814121226,0.012292189309346946,0.760086373860215,0.12383871136371094,0.034269617029761223,0.32879084154615046,-0.25779012204981805,-0.11330580757795461,0.10122989364039972,-0.3118221006846482,-0.23233755907194403,191.41720351760006,1
541,0.561739236100284,0.6741825342907144,-0.0667625661291873,1.335407651067011,-0.3898416508684396,-1.1374827468160684,-0.4187841365387399,0.10200976012431173,-0.5284067843112012,-0.7707219734834956,0.5839101202794077,-0.32541146384171205,0.16469088035207669,-1.0875547351556327,0.9461493159465759,0.15944227521671772,-0.5631686369640256,-0.25486026098839726,-0.0773477409809119,-0.03465343670123361,-0.13009485978761792,-0.6674992680659639,0.012079155735835012,0.33865742964660717,0.18669083134697878,0.1106598871796937,0.033048494884051816,-0.0030210566233055125,1.0385076210999769,1
489,-1.0065832926969578,0.3647371622666107,1.6874697446013172,0.1013849844358986,0.9619547034959897,-0.8420018952190897,0.8199447079623574,-0.1278043007224154,-0.1260810757701791,-0.5255403723366151,-0.3290609917263674,-0.27777663866105695,-1.3070324708920253,0.15378592361293864,-0.3206486643700225,-0.5916363491296724,-0.06270666875978848,-0.7584641907266404,-1.0928808964567682,-0.10653974382092565,0.042538373189109635,0.23552794398511198,-0.2583451354440083,0.32506046092446594,0.3207895590286005,-0.38662312015730427,-0.12775775184229707,-0.15073285707315037,1.0,1
275,0.008922819365535517,-0.7388927068101145,1.1309821374504472,0.8641741366877119,0.7130057306882571,-0.4331844517070367,-0.7540766598089836,0.1765259646596975,0.38867047398490473,-0.3002284191492278,-0.0672394520429758,0.485506714975453,0.24808126860764654,-0.49921073504701513,0.9408511254334002,-0.46516311566528334,0.571332429862071,-0.91502133348151,-0.3602766763905227,0.1884097076392292,-0.015832508718436777,-0.05646360922272575,0.19305388265531287,-0.11852920955791224,0.04935179326157141,0.388000219382763,-0.06211312123717082,-0.04640250869238638,2.2345438173957772,1
529,-1.9954489507474653,-2.4456988929138204,2.442139373838052,1.1049504828500831,2.431895605864587,0.5769510596729858,-2.0636981618164025,0.7756923659801248,0.9405352950637411,-0.3235078344822072,-0.035141351636395424,0.9099662067887362,0.3100194995647087,-0.832233698279427,0.6635950153155872,-1.9533905481284968,1.46442891350175,-1.8875611597858941,-0.6148491430680574,0.6088260376736586,0.4106906440716779,1.1682872038255605,0.2869011420213529,-0.8449988512549025,-0.22158274674691184,0.8488921002607253,-0.12893012175877477,-0.17521192072146818,1.490231362546189,1
46,1.2165696787564984,0.2991248815551595,0.21978317221232194,0.5441570257351884,-0.10908755677816029,-0.46952888482389976,-0.013908604613840733,-0.02774443460036119,-0.14154361394445936,-0.21229627750289498,0.9518379293606173,0.7358665645375512,0.38017397714314427,-0.19891304774613033,0.8160859656124668,0.47059389350205544,-0.07227548788266376,-0.22723641331420785,-0.16568651668034673,-0.07326610626501912,-0.25000206455264684,-0.7147067281970441,0.11178934430317948,-0.07363101703204417,0.1862852787541407,0.11367041344007406,-0.014615343369454305,0.021060489426434566,2.69,1
351,-0.13488184927328817,0.3807868901654816,1.218391977831255,0.3681446378093321,0.4802690182116758,-0.9625024969849716,0.5911529638856656,-0.17339350142843885,-0.0777048475933509,-0.46861802315450785,-0.3311714467382982,-0.19006337756657268,-0.8740501962045591,0.01627523683691512,0.21854760150003483,-0.23788377811227157,-0.014666751878763533,-0.6052690575470238,-0.832213304820151,-0.10428441425417716,-0.06225473522727745,-0.12342221736276204,-0.11769295006226257,0.36868509209188277,0.3274668968534289,-0.25453205864876877,-0.07498215527024783,-0.06884309529936927,1.6140710964583425,1
465,-2.0568490832186335,1.1064744452339499,-0.3647110693726958,1.9257689861021774,0.12012911387091563,-0.9213690871798144,-1.2879904968450624,0.8347200894193936,-1.5264429796264436,-1.5676633599605625,2.2491187505167973,-1.1136867575817961,-0.13829604014219687,-2.4529926434636393,-0.08549815471971867,-0.6616749729221739,-1.7776592134606433,-0.2485658616145302,0.16874151371600127,0.0717361488648004,0.2070377701257132,-0.10493729377850096,-0.37469099334324774,0.07193008965361428,-0.12445476196958136,0.20565613947388311,-0.008758858534569591,-0.2502480642595454,0.44518439145777433,1
570,0.9850494918067563,0.3363465028108172,0.3870166881671473,0.5680319734069288,-0.24145331549765334,-0.996891592506558,0.11018003619624876,-0.17836489692142132,0.01527480138327098,-0.26602785406256385,0.05104954720444312,0.37215541598727453,0.356218572897322,-0.29876981236963096,0.9208567308559944,0.4252614722741267,-0.05532667295307697,-0.3329691196085232,-0.1919143584241897,-0.0667942014687092,-0.27709071180863193,-0.7634519104291516,0.09221395948651172,0.29029144872374624,0.17050837318709128,0.10767118709708365,-0.051577220860819194,-0.0067769847830348,1.2636093935951143,1
233,0.435884168993274,0.26887737778351456,0.5445085445878316,0.32381421507979047,-0.01794937201180502,-0.8572647561784564,0.1366593954851969,-0.10886196033967299,0.03195561295138444,-0.22346162924048207,0.23698338114263184,0.46766740241251625,0.2713599914378111,-0.25165426792985945,0.6108362552999769,0.3316813464605917,-0.13209342071361602,-0.3615426374455848,-0.18125486454756384,-0.05712096676944005,-0.25803028647382387,-0.6573990869572566,0.02138821091037857,0.18158433797060694,0.06519290661848809,0.13454534938882926,-0.11139289056463511,-0.0825042773069235,2.2276109851788854,1
482,-0.6966344150034307,1.2336748528403345,-0.7424078727150307,2.501189538758495,-0.44778979693041904,-1.2640495720470097,-1.3464202364219864,0.6666853837246687,-1.5099334971326395,-1.647106103173227,1.730262360372281,-1.4526614333859391,-0.16803896748035319,-2.4894272800597648,0.7025170463054862,-0.4098491771571873,-1.5557312278027378,-0.15063477265934747,0.13908435323953747,0.03608779365950311,0.1533391104677676,-0.3905793775466405,-0.19690365683703034,0.33057500582571847,0.12444058546337705,0.14007479194437422,0.1329211648751341,-0.06443200633970497,0.5837942641001461,1
276,-0.7037658265095053,1.2297666443272988,-0.7475573156884804,2.507740739151285,-0.45422755140090676,-1.2658906818872204,-1.354122396988185,0.6726837866011534,-1.5051757492531945,-1.6496607780057808,1.7250196266897573,-1.4909349041500575,-0.23161003191977098,-2.4834544886522782,0.7082776924517428,-0.4095053349732738,-1.5567891263569158,-0.14239664340310487,0.1403111883863477,0.03372228067667683,0.15432856134436346,-0.39471011799020805,-0.19768852643590384,0.3288685860001256,0.12181631143685807,0.14035280243239096,0.1328612995038046,-0.06474181692204377,1.212949103549321,1
524,-1.9045496919378342,-2.236416921103994,2.402149450639886,1.054340166260169,2.328108868153388,0.4603928230174408,-1.8425633986537453,0.7037479753518501,0.8602448219212875,-0.35066795450732124,-0.09470277450243852,0.7866097029139091,0.14636167844538162,-0.7530143854843625,0.6032407433735293,-1.870801094529412,1.3666039870052582,-1.813092903905176,-0.6753933125404484,0.5547205682896542,0.39057097996809875,1.1135630897387625,0.24807616840374802,-0.7458662864000322,-0.16467009743502098,0.743299993048406,-0.12281585882390973,-0.1670050061620663,1.4552356392016366,1
413,-0.8466419374715165,0.14139670523429754,0.9234912355293414,-0.2544766660399811,0.5356318746032669,-0.5237398812657712,0.21476445210171607,0.038292210759281436,0.026947134784470556,-0.13082913640156071,0.723316264705547,0.8479436410960974,0.36560748959278455,-0.2002693401514627,-0.1491864761356484,0.09793438252735216,-0.3290940726431586,-0.46525267828067896,-0.15727494321725743,-0.02167596279772102,-0.21173898711783598,-0.3829223247802617,-0.14568639173724807,-0.06558276225759738,-0.17086935499650202,0.19693399037285844,-0.2492534022229404,-0.26007242896829,1.5035514731058963,1
501,-2.497437483704545,-2.8107751547131903,1.8103459603938616,1.6872390693038035,1.9369221635450686,-0.19612205714537512,-0.9497935351574267,0.3804835216028914,0.37295346763250037,-0.5715726547914107,-0.22734522568188997,0.23465300809426604,0.4833468582243943,-1.2488047130462911,1.3145527966759363,-0.7248540287695263,1.0726246941052047,-0.18047959280556447,-0.19189972845977854,1.326653331452662,0.5364272791497127,0.8333712645819638,0.8114547992007793,-0.5887491229975678,0.01845768598668318,0.381581420521591,-0.1856729085593431,-0.07252950942947321,252.7997994020816,1
425,-2.5333452991839955,0.40715388746840775,-0.7939937083877797,3.481096337623404,0.04684801483061185,-1.317175491363288,-1.6717476031039475,0.9503804049264614,-2.014455059816753,-2.1876065919111234,2.1085221825336573,-2.17522554612681,-0.21070596593671886,-3.503961737345688,0.8767960701879594,-0.5942267365473731,-1.793035902607877,0.5099287726908743,0.3765573708868792,0.7241973428312127,0.560912100824843,0.10721816653666494,0.0914837012424583,0.1345498993087968,0.11565764429854208,0.08011719339883891,0.1057576802170535,-0.08914164543637682,159.94744997995787,1
433,-2.195473749862589,1.56544052334922,-1.0406010695337908,3.050571648990075,-0.22853508500014952,-1.1955901835392897,-1.9661913725276843,1.1370381887468894,-2.201522347316426,-2.2215522821047635,2.7663822924932315,-2.0832877577087006,-0.3863257318470933,-3.4497567643674354,0.1724632555361587,-0.9217262136285974,-2.3489238401600177,-0.12277030064351885,0.303477796578387,0.10168606789354681,0.37541842261613767,-0.06700054587174145,-0.4238273436803324,0.20669564046102598,-0.0327318875753248,0.19055679953028726,0.13775106841704182,-0.1921811379652634,0.20352822432612272,1
504,-1.4207278673797048,-0.931007825380922,2.074625131312492,0.6224424078032,1.6533966251028058,-0.2141581967187648,-0.4940627626865145,0.2774638469493154,0.36358977654516234,-0.46170967150085496,-0.2847104705255562,0.1853579122464567,-0.6661277375541358,-0.2867955528002092,0.16444160968534333,-1.2649963414219831,0.6798360871385787,-1.3022876055336505,-0.9328496503896572,0.22125746372775273,0.22992617949234342,0.7012279834947137,-0.002659987004429487,-0.18534930670588534,0.11071389980268481,0.15012899923223155,-0.11371488007265078,-0.14657142206897095,1.229673403973086,1
528,-1.944646429981219,-0.4541544053305282,1.1714881186536432,-0.1915649424980872,0.9899738215363032,-0.4138568154576334,0.2780035198768092,0.10771933691069031,-0.02302698049317664,-0.18834105277196256,0.8284481484516025,0.8572998093248609,0.46989519525971846,-0.405738048076175,-0.254809015212917,0.05086896313872302,-0.2977977262106908,-0.18007877208628198,-0.07365375812853675,0.3344821238155915,-0.046706197162115326,-0.0929461390067492,-0.0032496019975791768,-0.24637103364973242,-0.23795200858123522,0.17941968504338685,-0.330545476038654,-0.317347842621064,84.37573287012128,1
436,-2.1796675369569636,1.5131084548741154,-0.9635349780367513,2.922319796005756,-0.18877981854327763,-1.1643230422923105,-1.8888617911960004,1.1025673809254528,-2.1245486854694393,-2.1469947897748654,2.707403051130677,-1.972732254041549,-0.3580449777149769,-3.336104076912037,0.1430500704901505,-0.8920747426711588,-2.28378730613859,-0.1371137177815187,0.2881149435985105,0.09827112877675538,0.3562193831747117,-0.07132615637727581,-0.4182247360518636,0.1913294503018322,-0.0431902808475354,0.19227845115016728,0.12104576513842208,-0.19880202457947635,0.23108225868460253,1
411,-2.2205467558278875,1.8490746849936492,-1.3878951636582464,3.745199909845105,-0.4235906622853448,-1.391735562388572,-2.3110984874555163,1.289107586116701,-2.596022994000096,-2.6267187906579554,2.9582705999605805,-2.7361021781522075,-0.6547152987334901,-3.992703750051758,0.3452082879860073,-1.1081195240293924,-2.6438923976310242,-0.06751615642757129,0.3101863440327133,0.11066989438164569,0.48736796252274756,-0.014090524124809337,-0.45148400494295665,0.32451583320988386,0.06747642219947775,0.13599898682568384,0.2369295913608314,-0.14211605216184814,0.06623597785186586,1
